protected_idx,original_idx,similarity,protected_id,original_id,confidence,ml_match_probability,ml_refined,distance_refined,refinement_skipped,refinement_distance,refinement_reason
2467,18698,0.9994964657651859,b9168e1e8531015236603f2f5f082de6,18698,high,1.0,False,False,True,,High confidence
17198,7269,0.9994963276312796,b8b0bffde95ab9a1a1e737efe11281af,7269,high,1.0,False,False,True,,High confidence
9094,3146,0.9994962862691352,c05e9acf2c365ded77a2e10c4caaf0c9,3146,high,1.0,False,False,True,,High confidence
8325,8944,0.9994962019912452,eae595ee9f4667dfeab07c0057a7986b,8944,high,1.0,False,False,True,,High confidence
10988,19337,0.9994960409703765,74877c60dd48e038097c906bd9a39706,19337,high,1.0,False,False,True,,High confidence
17958,4940,0.999496030119316,5d334d6eced2d4d1f92ee2beeb6c3dcc,4940,high,1.0,False,False,True,,High confidence
18518,9127,0.9994960142354854,4a72667bae942070f108d4a7b5ca1634,9127,high,1.0,False,False,True,,High confidence
15907,12158,0.9994958189342078,01d8aa60235617221ef5be3d36d5cf31,12158,high,1.0,False,False,True,,High confidence
11042,1558,0.9994958139235565,6886025d389528ddf9a02b3b142158e3,1558,high,1.0,False,False,True,,High confidence
9055,7512,0.9994957865117892,0bd968e363b3d08b89661879340420f4,7512,high,1.0,False,False,True,,High confidence
15041,12515,0.9994955611184547,55d8b49b2ef353db77b06a4a108a91c2,12515,high,1.0,False,False,True,,High confidence
2805,3314,0.9994951192660118,10b2eac6d74ca067ba85e18e336127fc,3314,high,1.0,False,False,True,,High confidence
2163,2796,0.9994949649180674,5874938399eb4ec902456b295552060e,2796,high,1.0,False,False,True,,High confidence
14209,6671,0.9994949563022416,86d54212d93dff8f59ed575b0f671ce6,6671,high,1.0,False,False,True,,High confidence
6009,10911,0.9994948493428165,94fe95ffd8a5283568ec82cca4b40ab5,10911,high,1.0,False,False,True,,High confidence
6251,9653,0.9994947530284721,41efd6a0c1f6ec76eac74c35fd1ced82,9653,high,1.0,False,False,True,,High confidence
7254,14564,0.9994946792718603,d7f01f421e73cf0e997dc18811d82201,14564,high,1.0,False,False,True,,High confidence
4301,3234,0.9994945516888418,b57ddb1d51350dcc1480ea1962ae23ae,3234,high,1.0,False,False,True,,High confidence
14840,2172,0.9994945516754833,b0fdbc6247b79900b8a09e6a7ef01830,2172,high,1.0,False,False,True,,High confidence
6636,18962,0.9994943636806191,6a37517adbe7435e28d30e4d79692ee0,18962,high,1.0,False,False,True,,High confidence
3358,1691,0.9994937510507085,29487b5338ef53c94bc48e80436364b1,1691,high,1.0,False,False,True,,High confidence
16163,18052,0.999493748544443,0186deab600b14538766d08427ca252c,18052,high,1.0,False,False,True,,High confidence
9380,2018,0.9994933415100266,8ad514c38d0d497c6aa270601fe2dc75,2018,high,1.0,False,False,True,,High confidence
7236,5524,0.9994932916954619,8e86da98b08f6ee9dc06a8652358aacc,5524,high,1.0,False,False,True,,High confidence
4088,7806,0.9994932827573146,962535efc4fb79c685f939582e48d493,7806,high,1.0,False,False,True,,High confidence
7005,19126,0.9994931786890935,b57aa721eb71c44a65295c35364a22ee,19126,high,1.0,False,False,True,,High confidence
8005,19648,0.9994927395687458,23b0bde6050d4e608680c7a967048ad6,19648,high,1.0,False,False,True,,High confidence
3051,6874,0.9994924119069027,8b93e367fd0ff87e7e569bad3eca2352,6874,high,1.0,False,False,True,,High confidence
6147,16833,0.9994922357362199,4f3e6a354118b0cddd41aa2e9bb5ff60,16833,high,1.0,False,False,True,,High confidence
2687,11446,0.9994921713616021,6666eb0ed4b8a2288cddb880ade52439,11446,high,1.0,False,False,True,,High confidence
1490,736,0.9994921447209744,1b50eca23adf8db5fe17f79892051ec9,736,high,1.0,False,False,True,,High confidence
18997,16241,0.9994920353891351,d4fdc06f495ec224455e04ac9b371b61,16241,high,1.0,False,False,True,,High confidence
3038,15130,0.999491995772324,da8e24a006c0e86885d38d1c6c742f6a,15130,high,1.0,False,False,True,,High confidence
19019,1625,0.9994918553866374,0121734d4afcab053d77340ec2bd277e,1625,high,1.0,False,False,True,,High confidence
2131,13055,0.9994917643993086,288eb6afac1b8fc2b1f01d50294406de,13055,high,1.0,False,False,True,,High confidence
14299,2226,0.9994913070037486,d3758d2add178fe3859e13836680727b,2226,high,1.0,False,False,True,,High confidence
6703,12796,0.9994910514588407,e0875c6f8e62bc74e479c71ea77418ad,12796,high,1.0,False,False,True,,High confidence
9173,1897,0.9994909828194599,5e8c6e9a16581d66ce8b957b02463c19,1897,high,1.0,False,False,True,,High confidence
2082,4197,0.9994906035935992,0646239ad9c52cc63a682f08712099e4,4197,high,1.0,False,False,True,,High confidence
11900,3766,0.9994904987217703,06ecb8108a65a007ab41d5d2ad98abd8,3766,high,1.0,False,False,True,,High confidence
15754,4820,0.9994903981888252,f7b1c03c2a668859521fe8ce3e1714f6,4820,high,1.0,False,False,True,,High confidence
19532,5644,0.99949021213755,7992f2dbd10c93198ef81492041122a9,5644,high,1.0,False,False,True,,High confidence
3092,17970,0.9994899914029505,9fe2501f4b19f5f69e174bff5440bc20,17970,high,1.0,False,False,True,,High confidence
5617,19464,0.9994898911742012,f228b45d756b218e127d3a523e56af80,19464,high,1.0,False,False,True,,High confidence
13513,10313,0.9994898378263299,532a581ba99cdb6283e3e1d189c5349d,10313,high,1.0,False,False,True,,High confidence
6107,17985,0.9994898251898354,59d0c59e2d20ce8cb1dde7b00f84d8d5,17985,high,1.0,False,False,True,,High confidence
19092,5373,0.9994898108026801,0b3a914420d2054adf2271858ae27759,5373,high,1.0,False,False,True,,High confidence
7186,10466,0.9994897564639502,3893d5199e03aa9653fd6b24a2c441df,10466,high,1.0,False,False,True,,High confidence
10769,12896,0.9994895946441215,8431ad8f15bb8a60b36f5e593fa3d752,12896,high,1.0,False,False,True,,High confidence
7630,5871,0.9994895742384136,f4bb8e0d3f189bffcdf1cd233e71b545,5871,high,1.0,False,False,True,,High confidence
17240,138,0.9994894505477147,c784ec3d09447ac6fcdf410639fc4785,138,high,1.0,False,False,True,,High confidence
9846,19590,0.9994893812000561,5008a000626c642aab8730a1593316a8,19590,high,1.0,False,False,True,,High confidence
11145,9716,0.9994892925190462,569fae6bd741c500d5cdb32f2ec65fc6,9716,high,1.0,False,False,True,,High confidence
10690,7764,0.9994892501355275,83a2a0ce682c1b64813ee8604705013c,7764,high,1.0,False,False,True,,High confidence
14451,3494,0.9994892136927631,b80f72d9c3ff64706b7941fa40a0c113,3494,high,1.0,False,False,True,,High confidence
19267,16748,0.9994890813174183,754c62defa0efbc37a67ae7e9da0a8ad,16748,high,1.0,False,False,True,,High confidence
1127,14992,0.9994888434856258,ae9eea58c5505161d6941be060888182,14992,high,1.0,False,False,True,,High confidence
19053,19653,0.9994887840178521,25cbbf5f4d9324c498f5a4e3094999f0,19653,high,1.0,False,False,True,,High confidence
11258,16036,0.9994886562153437,cbd7ef101d83858335f7f8530d970d49,16036,high,1.0,False,False,True,,High confidence
7917,8149,0.9994886446739396,394de1dcb663faf9dbe88b10dff32566,8149,high,1.0,False,False,True,,High confidence
4871,9384,0.9994883597134658,9f9cd73ff2237fcea0bf114a52bef534,9384,high,1.0,False,False,True,,High confidence
15181,4051,0.9994883403635283,16ac08d8ae69e86180d8ba7f5214be95,4051,high,1.0,False,False,True,,High confidence
9778,527,0.9994883367466427,add93eb77f06ddf0fc8190703497fc90,527,high,1.0,False,False,True,,High confidence
19391,18017,0.9994883229664835,9c55590080eb61541275cd967144aea2,18017,high,1.0,False,False,True,,High confidence
1273,7883,0.9994881120448355,c97198c2d1be584ce81923a3d22ac389,7883,high,1.0,False,False,True,,High confidence
1830,4600,0.9994880808224543,be4824021e74315144e8f16169b57b04,4600,high,1.0,False,False,True,,High confidence
5558,3387,0.999488055155638,aa1aaf764fe483e0c526fa520395e24f,3387,high,1.0,False,False,True,,High confidence
4023,7608,0.9994879428693698,f95a62caf7e2e4381170b61ee08ebb53,7608,high,1.0,False,False,True,,High confidence
2428,10113,0.9994877205052224,cd9e508d2be116e658d25057c06e925e,10113,high,1.0,False,False,True,,High confidence
17948,9866,0.9994876898274916,46a3e5c5ac5c9bc06250b98bdf821630,9866,high,1.0,False,False,True,,High confidence
12996,8613,0.9994875965816707,82bb217cf5d8fb97366c2b0e916d960a,8613,high,1.0,False,False,True,,High confidence
1501,15424,0.9994874980451633,1d770c652ed1f8e82e137793b39ea0b1,15424,high,1.0,False,False,True,,High confidence
1757,18561,0.999487495198041,ee7b9c1bed56ae9f248f5a94e4b1ec05,18561,high,1.0,False,False,True,,High confidence
14829,16711,0.9994871668014669,5b78b98f6d551343bab8b163782a351f,16711,high,1.0,False,False,True,,High confidence
13855,19489,0.9994869760431897,1626bc1b92ef64b5afb9b51844cf764d,19489,high,1.0,False,False,True,,High confidence
5233,8407,0.9994868583578453,de843a075560c82b3e5b19294125e9ff,8407,high,1.0,False,False,True,,High confidence
7855,14130,0.9994867861272705,057a0267d49cad78fa88f2b08289f6da,14130,high,1.0,False,False,True,,High confidence
4389,18007,0.9994867089124607,13add43bb1484feba8869b719443751e,18007,high,1.0,False,False,True,,High confidence
11694,4700,0.9994866581649886,dd6100a16bbb50515d2de1af427eaf73,4700,high,1.0,False,False,True,,High confidence
7183,4963,0.9994863849613204,4fed27a4d64596fedf5f1c5b3afb372e,4963,high,1.0,False,False,True,,High confidence
10835,14618,0.9994862483500829,3353490b63bcdfe07a7f98019893f780,14618,high,1.0,False,False,True,,High confidence
19784,13168,0.9994861463383113,41bef4de275a9b95a30d65cac0ce1a67,13168,high,1.0,False,False,True,,High confidence
2064,1397,0.9994858947787115,e872e16cb11ac32fe8b50c82bcb85919,1397,high,1.0,False,False,True,,High confidence
8937,2770,0.9994857817102679,5cea1a7257c5ea40ced7c8e59a59b20f,2770,high,1.0,False,False,True,,High confidence
19471,19307,0.9994857008860031,e796e7734ffa90a25e29b4168377359b,19307,high,1.0,False,False,True,,High confidence
12154,8793,0.9994856365142484,39a35b659acd5c77504a84c9ada581af,8793,high,1.0,False,False,True,,High confidence
12547,10713,0.9994855688526381,4822550029d1935fd8cdc977072110dd,10713,high,1.0,False,False,True,,High confidence
17520,13970,0.9994853731642885,dab01fa379204cceb5d5b3ff8e722688,13970,high,1.0,False,False,True,,High confidence
19588,9823,0.9994853220249915,18a3e4dc71fe34980d5e35062d6a6d45,9823,high,1.0,False,False,True,,High confidence
2153,3617,0.9994850069917555,2b27c5460741a76c2abbd8f290511c25,3617,high,1.0,False,False,True,,High confidence
7114,11011,0.9994846696695743,49d711af46fb56df6d9f8770b22fd39a,11011,high,1.0,False,False,True,,High confidence
11697,11242,0.99948448477552,cf8bad3579893b12d21c4833c428c727,11242,high,1.0,False,False,True,,High confidence
16540,13450,0.9994843913733984,d1f48dcbb20786fc48c3562bfec371f4,13450,high,1.0,False,False,True,,High confidence
9113,5957,0.9994843445844349,f79672e8f2bf2f8fa888e83ef8ed6f8a,5957,high,1.0,False,False,True,,High confidence
160,10431,0.9994842362612354,563d499d95b57df232a45818c3b104f5,10431,high,1.0,False,False,True,,High confidence
3258,11901,0.9994841275162529,f9e6b3bc7c86dfa565983e75d8f13732,11901,high,1.0,False,False,True,,High confidence
968,5903,0.9994836157812906,db340318a8c1205b6a4c1b1ca72c6a9b,5903,high,1.0,False,False,True,,High confidence
6095,468,0.9994834216142211,2e294ac503134965af93a4181dfc21e9,468,high,1.0,False,False,True,,High confidence
2803,11623,0.9994831666431349,42546825507637af6bb9948e8acea7a1,11623,high,1.0,False,False,True,,High confidence
4110,10611,0.9994830960049252,de84b248f3d55075fc223505c07b6f01,10611,high,1.0,False,False,True,,High confidence
16435,6160,0.9994830622380046,a55bfcb85bd56fee9646737687162158,6160,high,1.0,False,False,True,,High confidence
49,4058,0.9994827118854968,0460e1e71df5e07ba5baae7d173267e7,4058,high,1.0,False,False,True,,High confidence
17150,12935,0.9994826579918104,730726cf5f4aeeab207675f581766e1c,12935,high,1.0,False,False,True,,High confidence
2519,1664,0.9994825355470733,c8d267a44060d37c5f439fd745357325,1664,high,1.0,False,False,True,,High confidence
15715,8347,0.9994824100209434,119902bc786956c7bc20de434457e2eb,8347,high,1.0,False,False,True,,High confidence
9905,5890,0.9994823342390553,d255cae71b8fc8acd8f613be2b099f66,5890,high,1.0,False,False,True,,High confidence
5188,18323,0.9994821957027936,d2c61bc3bc132303662242b8d23cc399,18323,high,1.0,False,False,True,,High confidence
7984,14187,0.9994820938706327,6359c323939c63b8d5b9eb5d9f48926b,14187,high,1.0,False,False,True,,High confidence
18662,3738,0.9994820838604391,b5dab51ecd909a56e04a54831156520c,3738,high,1.0,False,False,True,,High confidence
13685,1867,0.999481984079818,f16180e658b91b9038727c89032275c4,1867,high,1.0,False,False,True,,High confidence
7331,1149,0.9994817087366017,cb20ff3a1d9ce2a666fff792ef66baa1,1149,high,1.0,False,False,True,,High confidence
16934,9915,0.9994815971081995,d26527132da468e7c3f9e75f785109f3,9915,high,1.0,False,False,True,,High confidence
2314,8451,0.9994815622339517,70582438c37daafbfc6ce683ae6ecdda,8451,high,1.0,False,False,True,,High confidence
2876,6641,0.9994815016169556,ac4f52d85fae92db4626a9f4e5516618,6641,high,1.0,False,False,True,,High confidence
2644,18291,0.9994813543767562,10a9ba9d24f5a60ae6c4440f999f2e49,18291,high,1.0,False,False,True,,High confidence
17636,16391,0.9994812295798632,f0a0cedfadd718d06acd5ad5322aa864,16391,high,1.0,False,False,True,,High confidence
15027,16234,0.9994810760264563,0af8731b8d861c7968d7139b5f44a0a3,16234,high,1.0,False,False,True,,High confidence
7840,17700,0.9994810567189975,229c7cbe830d70698c84fcdec36d7d22,17700,high,1.0,False,False,True,,High confidence
1982,6880,0.9994809808481324,7375e73c7659aa8b538706877ffd7bf9,6880,high,1.0,False,False,True,,High confidence
10414,32,0.9994809604561163,e400a1535dce949b220e0c06cafa76d6,32,high,1.0,False,False,True,,High confidence
12014,10427,0.9994809308591456,c27c54890f2e7a2d760255d74f936d6e,10427,high,1.0,False,False,True,,High confidence
14085,7915,0.9994808426460423,cdd7cd0d2572025c8fb2117a1bab4c0f,7915,high,1.0,False,False,True,,High confidence
11802,5188,0.9994805477903432,3bef3486c8c7d41e15da7c89a60b9979,5188,high,1.0,False,False,True,,High confidence
4570,15353,0.9994803288040317,9fe07524d8544165808b2376c09577d7,15353,high,1.0,False,False,True,,High confidence
13863,14771,0.9994803269327672,8db1b996f86d8cad9acd1c0458c4b7a9,14771,high,1.0,False,False,True,,High confidence
12938,7952,0.9994800579421004,d67e48e65da5048e1e4f96ac3bafa655,7952,high,1.0,False,False,True,,High confidence
5537,10460,0.9994800400130407,b78a29f3684d5e865c81147d637deb30,10460,high,1.0,False,False,True,,High confidence
15004,15669,0.9994797586941863,769202635fa1ff98e067cbb8860333d2,15669,high,1.0,False,False,True,,High confidence
1536,17817,0.9994797126255605,e03ec4b96014670b55b288ee7ae2a19d,17817,high,1.0,False,False,True,,High confidence
4917,3989,0.9994797074551761,f7a896a16bb9c95681e86224faffd86d,3989,high,1.0,False,False,True,,High confidence
6974,9050,0.9994796923135381,4feb0aec5f746719e0f51a0622097845,9050,high,1.0,False,False,True,,High confidence
17199,17720,0.9994795867628873,49415dec0549df1df548d11a07a5f9a1,17720,high,1.0,False,False,True,,High confidence
14997,6382,0.9994795835370685,7b4265b89ec1974fa5e46d58952f27c3,6382,high,1.0,False,False,True,,High confidence
19337,6941,0.9994795595320765,78f2772c2cc91cc40ba05f951d3a845f,6941,high,1.0,False,False,True,,High confidence
18822,5319,0.9994795072395978,d3dea4b5f21e76ac92498de225dafe5d,5319,high,1.0,False,False,True,,High confidence
4451,14024,0.9994794227800942,093860cc5f1306cd293db90ec2e4cb99,14024,high,1.0,False,False,True,,High confidence
579,18551,0.9994792911711106,d19c445e14298cbb4cad468f8cf6ea1b,18551,high,1.0,False,False,True,,High confidence
6602,6688,0.9994791810637454,71a7a81cb21fed106db88495d127fb52,6688,high,1.0,False,False,True,,High confidence
8337,8937,0.999479071161306,88cacf4a9ca8d5be78fd1b053c34b7be,8937,high,1.0,False,False,True,,High confidence
3625,11558,0.9994789082760056,7315f42d06eed92591e167cc662e18c5,11558,high,1.0,False,False,True,,High confidence
2323,18961,0.9994787677901418,104a4cbf981b9b98fbf8b292a274cb78,18961,high,1.0,False,False,True,,High confidence
10580,5909,0.9994784669817349,5221ff3dad70bcf8c4b3e20bb1253a4a,5909,high,1.0,False,False,True,,High confidence
16679,112,0.9994783195357532,bb8f90830a15d4179eb49d82cee34e03,112,high,1.0,False,False,True,,High confidence
15488,17656,0.9994782921861743,e4058ebcc68c5dfcc63e2f1ea9d85150,17656,high,1.0,False,False,True,,High confidence
5091,3577,0.9994782130885945,a0350d59b078e5367f8f55293dc4c98d,3577,high,1.0,False,False,True,,High confidence
19752,5699,0.9994777587160847,f84d54a0143e8bca0fe2723592997023,5699,high,1.0,False,False,True,,High confidence
2817,6962,0.9994776876905839,457a0298302eca2912d02e30cd774041,6962,high,1.0,False,False,True,,High confidence
6388,3953,0.9994775786561074,8366145c085039d5d0f850ffad2dbcec,3953,high,1.0,False,False,True,,High confidence
18889,16725,0.9994770093843196,0638aa1c7d7782068478c459a14364de,16725,high,1.0,False,False,True,,High confidence
3460,17756,0.9994769679881352,e97b09e612fe8c1b52fd219abcfc01c8,17756,high,1.0,False,False,True,,High confidence
9235,19767,0.9994769507538076,fb57a7599386f810ffefd49d9478caaf,19767,high,1.0,False,False,True,,High confidence
7812,898,0.9994769427835608,84aad10dde87ca2f7ccdb579b79106d6,898,high,1.0,False,False,True,,High confidence
1360,8246,0.9994767574696684,207371af8d5f2f788f538e4b6dca68a9,8246,high,1.0,False,False,True,,High confidence
768,18926,0.9994767323239931,74bbfa59960e83626268f53c827c7428,18926,high,1.0,False,False,True,,High confidence
4399,17750,0.9994766885298372,07703cbf5f6970abf12f0a445b727b20,17750,high,1.0,False,False,True,,High confidence
2477,15808,0.9994766713344261,2d3481a295f6e0a5dfb58c8138ff678e,15808,high,1.0,False,False,True,,High confidence
2192,1199,0.9994766412843822,10cd7688eb88591e15d47982ea598df1,1199,high,1.0,False,False,True,,High confidence
17886,13057,0.9994766164511505,4a8b2fdf0e38d6433d1faa0bc0beeb1a,13057,high,1.0,False,False,True,,High confidence
10282,12250,0.9994764057147618,fbb506a619d93d0c567048b89e4d7b45,12250,high,1.0,False,False,True,,High confidence
9193,1417,0.9994763754112224,567ca7c59f09de71e658cf1b5ad1cdec,1417,high,1.0,False,False,True,,High confidence
3927,17668,0.9994760948031826,eec8b10d1b08ae738b8092177a4554ad,17668,high,1.0,False,False,True,,High confidence
12435,9774,0.9994760944043484,0f4141f3bbf65f4424575889b89839f3,9774,high,1.0,False,False,True,,High confidence
204,15757,0.999475866584349,432d4108779d22858ced1279a4bd6ba0,15757,high,1.0,False,False,True,,High confidence
19465,3709,0.9994756124937765,5edf9404352cb19e09dd682b41379335,3709,high,1.0,False,False,True,,High confidence
3673,4504,0.9994755855929915,73a9c9eeafee7c07892ec56f5abfb680,4504,high,1.0,False,False,True,,High confidence
